Open time,Open,High,Low,Close,Volume,Close time
1575554400000,147.57,147.80,147.08,147.78,16879.260,1575557999999
1575558000000,147.78,147.86,146.53,146.97,22592.551,1575561599999
1575561600000,147,147.38,146.34,146.85,19258.984,1575565199999
1575565200000,146.85,147.43,146.35,147.28,17220.252,1575568799999
1575568800000,147.28,147.91,146.76,146.87,18630.315,1575572399999
1575572400000,146.87,147.73,146.87,147.56,16812.199,1575575999999
1575576000000,147.56,148.53,147.56,147.86,16570.916,1575579599999
1575579600000,147.86,148.05,147.35,147.76,8678.872,1575583199999
1575583200000,147.80,148,147.46,147.74,8188.471,1575586799999
1575586800000,147.80,148.44,147.42,148.04,19135.622,1575590399999
1575590400000,148.08,148.25,146.82,147.34,15854.194,1575593999999
1575594000000,147.34,148.20,147.22,147.78,7743.116,1575597599999
1575597600000,147.78,148.28,147.43,147.63,9592.406,1575601199999
1575601200000,147.63,147.87,147.07,147.23,15763.238,1575604799999
1575604800000,147.26,147.65,147,147.50,9722.398,1575608399999
1575608400000,147.51,147.79,147.31,147.42,6990.074,1575611999999
1575612000000,147.43,147.49,146.97,147.39,8505.419,1575615599999
1575615600000,147.39,147.74,147.27,147.67,8025.645,1575619199999
1575619200000,147.67,147.72,147.12,147.33,8705.386,1575622799999
1575622800000,147.35,147.35,145.66,147.16,31618.968,1575626399999
1575626400000,147.10,147.26,146.25,146.40,13556.796,1575629999999
1575630000000,146.40,146.69,146,146.39,8843.118,1575633599999
1575633600000,146.32,146.82,146.25,146.58,8755.655,1575637199999
1575637200000,146.59,146.91,146.12,146.22,7701.485,1575640799999
1575640800000,146.21,146.84,146.20,146.56,7938.852,1575644399999
1575644400000,146.56,147.69,146.47,147.13,22215.355,1575647999999
1575648000000,147.13,147.44,146.84,147.07,15903.414,1575651599999
1575651600000,147.06,149.50,147.04,148.31,46183.732,1575655199999
1575655200000,148.25,148.76,147.62,148.52,30090.727,1575658799999
1575658800000,148.52,148.57,147.84,148.04,11441.723,1575662399999
1575662400000,148.07,148.16,147.72,147.72,7931.176,1575665999999
1575666000000,147.72,148.20,147.72,148,9450.925,1575669599999
1575669600000,148,148.65,148,148.35,9209.295,1575673199999
1575673200000,148.35,148.77,147.70,148.41,12902.120,1575676799999
1575676800000,148.41,148.90,148.24,148.30,8716.631,1575680399999
1575680400000,148.26,148.67,148,148.13,8681.227,1575683999999
1575684000000,148.14,148.61,148.13,148.54,11742.576,1575687599999
1575687600000,148.55,148.60,148.21,148.32,6967.668,1575691199999
1575691200000,148.31,149.42,148.31,148.86,13824.804,1575694799999
1575694800000,148.83,149.11,148.58,148.81,9067.250,1575698399999
1575698400000,148.83,148.94,148.42,148.43,5496.663,1575701999999
1575702000000,148.45,148.62,148.34,148.44,6627.588,1575705599999
1575705600000,148.43,148.66,146.99,147.76,14427.253,1575709199999
1575709200000,147.78,147.88,147.42,147.51,8162.925,1575712799999
1575712800000,147.49,148,147.30,147.70,8330.031,1575716399999
1575716400000,147.72,148.31,147.68,147.88,11275.481,1575719999999
1575720000000,147.88,148.09,147.74,147.74,9734.883,1575723599999
1575723600000,147.75,147.92,147.41,147.66,10266.274,1575727199999
1575727200000,147.64,148.50,147.43,148.20,14696.860,1575730799999
1575730800000,148.20,148.39,147.83,148.20,11148.457,1575734399999
1575734400000,148.18,148.31,147.56,147.63,12389.998,1575737999999
1575738000000,147.63,147.99,147.50,147.84,10545.319,1575741599999
1575741600000,147.83,147.96,147.34,147.53,8592.232,1575745199999
1575745200000,147.52,147.87,147.32,147.81,11069.511,1575748799999
1575748800000,147.81,147.81,147.01,147.24,10731.359,1575752399999
1575752400000,147.21,147.24,146.77,146.95,7489.880,1575755999999
1575756000000,146.93,147.70,146.81,147.54,9527.864,1575759599999
1575759600000,147.54,147.63,146.98,147.10,9672.576,1575763199999
1575763200000,147.08,147.53,146.57,147.38,13270.591,1575766799999
1575766800000,147.44,147.44,146.90,147.35,9994.825,1575770399999
1575770400000,147.34,147.38,146.94,147.14,8964.402,1575773999999
1575774000000,147.14,147.16,146.01,146.65,9877.962,1575777599999
1575777600000,146.66,147.20,146.32,146.80,7902.871,1575781199999
1575781200000,146.80,147.05,146.75,146.87,5289.385,1575784799999
1575784800000,146.88,147.16,146.86,147.10,4504.021,1575788399999
1575788400000,147.08,147.23,146.82,146.94,6029.905,1575791999999
1575792000000,146.96,147.01,146.79,146.96,5749.628,1575795599999
1575795600000,146.96,148.69,146.92,148.08,20199.258,1575799199999
1575799200000,148.11,148.40,147.78,148.03,9392.997,1575802799999
1575802800000,148.05,148.42,147.75,147.99,10118.250,1575806399999
1575806400000,148,148.12,147.73,147.86,7332.742,1575809999999
1575810000000,147.80,148.99,147.80,148.52,14076.113,1575813599999
1575813600000,148.52,148.62,148.13,148.49,8012.306,1575817199999
1575817200000,148.50,156.25,148.49,150.62,44097.785,1575820799999
1575820800000,150.62,150.99,149.85,150.23,14031.927,1575824399999
1575824400000,150.24,150.93,150.24,150.72,9731.575,1575827999999
1575828000000,150.70,151.50,150.45,150.70,14932.729,1575831599999
1575831600000,150.67,150.79,150.10,150.37,8341.492,1575835199999
1575835200000,150.37,150.82,150.11,150.81,6055.683,1575838799999
1575838800000,150.81,150.92,150.57,150.63,5529.451,1575842399999
1575842400000,150.64,151.17,150.31,151.17,6087.241,1575845999999
1575846000000,151.15,151.31,150.23,150.41,11087.731,1575849599999
1575849600000,150.41,150.97,150.15,150.59,10768.412,1575853199999
1575853200000,150.57,150.65,149.50,149.71,11823.233,1575856799999
1575856800000,149.72,150.19,149.41,150.18,9110.643,1575860399999
1575860400000,150.18,150.39,149.77,150.31,5631.120,1575863999999
1575864000000,150.30,150.73,150.02,150.10,8843.960,1575867599999
1575867600000,150.10,150.51,149.86,150.02,6229.415,1575871199999
1575871200000,150.02,150.30,149.70,150.05,8871.038,1575874799999
1575874800000,150.05,150.05,149.08,149.31,13308.902,1575878399999
1575878400000,149.30,149.31,148.59,149.01,9969.610,1575881999999
1575882000000,148.98,149.30,148.85,148.92,6763.147,1575885599999
1575885600000,148.93,149.55,148.87,149.31,8365.970,1575889199999
1575889200000,149.32,149.69,149.01,149.12,10695.985,1575892799999
1575892800000,149.14,150.21,149.02,150.02,12552.042,1575896399999
1575896400000,150.04,150.38,149.71,149.73,10157.182,1575899999999
1575900000000,149.73,150.29,149.65,150.19,10527.280,1575903599999
1575903600000,150.21,151.15,146.55,147.85,57633.301,1575907199999
1575907200000,147.94,148.27,146.91,147.63,25763.973,1575910799999
1575910800000,147.62,148.04,147.54,148,8269.425,1575914399999
1575914400000,148,148.16,147.86,148.14,4145.667,1575917999999
1575918000000,148.10,148.36,147.07,147.31,15728.282,1575921599999
1575921600000,147.32,147.85,146.60,146.83,20005.460,1575925199999
1575925200000,146.82,147.65,146.69,147.34,11001.333,1575928799999
1575928800000,147.29,147.43,146.74,147.13,5683.577,1575932399999
1575932400000,147.17,147.71,147.09,147.37,4626.492,1575935999999
1575936000000,147.36,147.70,147.16,147.66,8538.776,1575939599999
1575939600000,147.68,148.39,146.14,147.13,30373.944,1575943199999
1575943200000,147.13,147.49,146.79,147.07,12212.563,1575946799999
1575946800000,147.11,147.30,146.89,147.20,5541.755,1575950399999
1575950400000,147.23,147.36,146.87,147.20,7803.719,1575953999999
1575954000000,147.22,147.33,146.81,147.08,9845.207,1575957599999
1575957600000,147.09,147.25,146.89,147.12,6208.402,1575961199999
1575961200000,147.12,147.49,146.88,147.21,7814.337,1575964799999
1575964800000,147.21,147.30,146.69,146.83,9752.044,1575968399999
1575968400000,146.82,147.31,146.77,146.94,9166.691,1575971999999
1575972000000,146.95,147.40,146.95,147.24,11510.008,1575975599999
1575975600000,147.24,147.42,147.12,147.20,8150.561,1575979199999
1575979200000,147.17,147.27,146.95,147.23,5586.731,1575982799999
1575982800000,147.20,147.30,146.77,146.96,7985.934,1575986399999
1575986400000,146.96,147.35,144.13,145.95,25036.859,1575989999999
1575990000000,145.93,146.16,144.95,145.10,16164.025,1575993599999
1575993600000,145.13,145.75,145,145.35,16578.039,1575997199999
1575997200000,145.34,145.50,144.51,144.53,7687.940,1576000799999
1576000800000,144.65,144.98,144.30,144.74,12734.439,1576004399999
1576004400000,144.74,144.99,144.56,144.87,7594.411,1576007999999
1576008000000,144.88,144.88,143.78,144.65,12059.091,1576011599999
1576011600000,144.68,145.30,144.57,144.94,6426.119,1576015199999
1576015200000,144.98,145.87,144.98,145.73,4375.444,1576018799999
1576018800000,145.70,145.89,145.50,145.55,4705.559,1576022399999
1576022400000,145.52,145.82,145.52,145.73,4351.644,1576025999999
1576026000000,145.73,146.27,145.63,146.07,5545.041,1576029599999
1576029600000,146.05,146.27,145.74,145.94,5163.483,1576033199999
1576033200000,145.94,145.94,145.07,145.52,8726.700,1576036799999
1576036800000,145.52,145.77,145.31,145.51,3423.304,1576040399999
1576040400000,145.51,145.72,144.79,144.89,7198.460,1576043999999
1576044000000,144.89,145.67,144.76,145.49,9750.125,1576047599999
1576047600000,145.45,145.77,145.15,145.63,5368.675,1576051199999
1576051200000,145.65,145.87,145.59,145.70,6793.755,1576054799999
1576054800000,145.72,146.12,145.69,145.80,8858.345,1576058399999
1576058400000,145.80,145.83,145.28,145.66,7595.728,1576061999999
1576062000000,145.65,145.73,145.47,145.55,4833.900,1576065599999
1576065600000,145.55,146.14,145.55,146.04,8147.179,1576069199999
1576069200000,146.04,146.05,145.23,145.45,7845.798,1576072799999
1576072800000,145.45,145.71,145.13,145.29,8325.670,1576076399999
1576076400000,145.29,145.29,142.02,142.77,38389.207,1576079999999
1576080000000,142.83,142.86,142.82,142.86,18.324,1576083599999
1576083600000,142.86,142.87,142.74,142.76,140.325,1576087199999
1576087200000,143.24,143.33,142.80,142.91,6373.919,1576090799999
1576090800000,142.88,143.08,142.50,142.76,6603.006,1576094399999
1576094400000,142.75,142.76,142.44,142.44,5804.042,1576097999999
1576098000000,142.45,142.84,142.45,142.84,3883.286,1576101599999
1576101600000,142.84,143.14,142.56,143.05,8353.338,1576105199999
1576105200000,143.05,143.38,142.97,143.35,4589.524,1576108799999
1576108800000,143.36,144.08,141.12,141.83,25257.232,1576112399999
1576112400000,141.83,142,139.05,140.64,29082.279,1576115999999
1576116000000,140.56,142.51,140.37,142.02,23268.150,1576119599999
1576119600000,142.02,142.40,141.85,142.10,9576.851,1576123199999
1576123200000,142.04,142.29,141.53,141.63,6033.787,1576126799999
1576126800000,141.68,142.64,141.63,142.26,9062.288,1576130399999
1576130400000,142.28,142.46,141.94,142.38,9585.544,1576133999999
1576134000000,142.35,142.45,141.85,141.94,7777.061,1576137599999
1576137600000,141.95,141.99,141.07,141.75,11679.184,1576141199999
1576141200000,141.76,143.70,141.70,143.27,24808.161,1576144799999
1576144800000,143.27,144.50,142.95,143.71,26607.380,1576148399999
1576148400000,143.68,144.30,143.62,144.11,15050.911,1576151999999
1576152000000,144.11,144.98,143.66,144.07,17175.348,1576155599999
1576155600000,144.04,144.28,143.58,144.05,11815.032,1576159199999
1576159200000,144.06,144.57,141.74,143.11,32260.202,1576162799999
1576162800000,143.10,143.72,142.73,143.72,15421.724,1576166399999
1576166400000,143.72,144.57,143.37,144.21,22668.416,1576169999999
1576170000000,144.14,144.34,143.73,143.87,9480.119,1576173599999
1576173600000,143.89,145.48,143.72,145.14,19027.353,1576177199999
1576177200000,145.16,145.43,144.45,145.01,10696.035,1576180799999
1576180800000,145.01,145.65,144.99,145.44,14344.924,1576184399999
1576184400000,145.49,145.80,144.51,144.74,9298.193,1576187999999
1576188000000,144.71,144.85,144.46,144.61,6528.489,1576191599999
1576191600000,144.64,145.03,144.64,144.80,5573.151,1576195199999
1576195200000,144.80,145.20,144.72,144.77,7134.791,1576198799999
1576198800000,144.72,144.78,144.19,144.36,10006.668,1576202399999
1576202400000,144.37,144.57,144.15,144.44,6424.266,1576205999999
1576206000000,144.45,144.71,144.38,144.56,5350.711,1576209599999
1576209600000,144.56,145,144.50,144.52,5931.222,1576213199999
